,invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
8123,I325501,C321215,Female,50,Clothing,4,1200.32,Cash,4/11/2022,Mall of Istanbul
8124,I267506,C149380,Female,20,Cosmetics,2,81.32,Credit Card,3/6/2022,Metropol AVM
8125,I114550,C321367,Female,26,Food & Beverage,1,5.23,Credit Card,9/10/2021,Mall of Istanbul
8126,I279621,C228418,Male,30,Food & Beverage,1,5.23,Credit Card,4/2/2023,Istinye Park
8127,I301997,C160354,Female,30,Cosmetics,5,203.3,Cash,23/08/2021,Kanyon
8128,I162081,C186709,Male,65,Food & Beverage,1,5.23,Cash,27/04/2021,Mall of Istanbul
8129,I169228,C140006,Female,46,Clothing,3,900.24,Debit Card,17/10/2022,Emaar Square Mall
8130,I242323,C601959,Male,31,Clothing,5,1500.4,Cash,3/6/2021,Kanyon
8131,I641320,C306615,Male,66,Clothing,3,900.24,Debit Card,22/11/2022,Mall of Istanbul
8132,I184677,C277960,Female,36,Clothing,3,900.24,Cash,1/12/2021,Mall of Istanbul
8133,I154195,C908773,Male,52,Toys,4,143.36,Debit Card,5/3/2023,Kanyon
8134,I232025,C222514,Female,38,Cosmetics,5,203.3,Cash,24/03/2021,Cevahir AVM
8135,I107991,C758043,Female,59,Cosmetics,2,81.32,Credit Card,20/05/2022,Istinye Park
8136,I580806,C308075,Female,41,Shoes,4,2400.68,Credit Card,22/05/2022,Kanyon
8137,I282574,C186650,Female,59,Clothing,3,900.24,Credit Card,26/12/2022,Istinye Park
8138,I113304,C320979,Female,45,Shoes,2,1200.34,Cash,1/5/2022,Metrocity
8139,I244993,C216177,Male,65,Books,2,30.3,Cash,8/1/2022,Kanyon
8140,I302297,C300942,Male,41,Food & Beverage,2,10.46,Cash,17/05/2022,Istinye Park
8141,I812874,C204146,Female,61,Food & Beverage,5,26.15,Cash,15/06/2022,Emaar Square Mall
8142,I260671,C264865,Female,38,Technology,2,2100.0,Credit Card,25/02/2023,Viaport Outlet
8143,I657000,C310930,Female,36,Books,3,45.45,Cash,9/8/2021,Mall of Istanbul
8144,I312282,C897225,Male,47,Shoes,3,1800.51,Debit Card,25/05/2021,Zorlu Center
8145,I175212,C331128,Male,38,Shoes,1,600.17,Cash,28/09/2021,Zorlu Center
8146,I791906,C946179,Female,45,Shoes,4,2400.68,Cash,27/01/2021,Kanyon
8147,I361327,C133268,Female,68,Clothing,3,900.24,Cash,12/10/2021,Mall of Istanbul
8148,I250197,C434976,Female,68,Toys,2,71.68,Cash,29/11/2021,Forum Istanbul
8149,I267787,C141864,Male,45,Clothing,5,1500.4,Debit Card,5/5/2022,Metropol AVM
8150,I247986,C173264,Male,65,Food & Beverage,4,20.92,Cash,26/12/2022,Viaport Outlet
8151,I948145,C399838,Male,37,Cosmetics,4,162.64,Debit Card,3/4/2021,Mall of Istanbul
8152,I510667,C178964,Male,66,Clothing,1,300.08,Cash,29/04/2021,Viaport Outlet
8153,I201980,C157405,Male,44,Books,3,45.45,Cash,2/8/2021,Mall of Istanbul
8154,I148120,C141610,Female,42,Toys,4,143.36,Credit Card,18/11/2022,Mall of Istanbul
8155,I175312,C253059,Female,27,Clothing,2,600.16,Cash,27/11/2021,Mall of Istanbul
8156,I652354,C173146,Female,50,Clothing,1,300.08,Debit Card,18/09/2021,Metrocity
8157,I287513,C253416,Female,50,Food & Beverage,3,15.69,Credit Card,28/01/2022,Metrocity
8158,I108479,C160787,Male,41,Cosmetics,3,121.98,Cash,27/04/2021,Emaar Square Mall
8159,I279166,C163445,Male,66,Food & Beverage,3,15.69,Credit Card,18/02/2023,Mall of Istanbul
8160,I305903,C216793,Male,24,Shoes,5,3000.85,Debit Card,9/8/2022,Kanyon
8161,I106200,C306213,Female,64,Cosmetics,3,121.98,Cash,28/06/2021,Mall of Istanbul
8162,I169663,C225406,Female,23,Clothing,1,300.08,Debit Card,17/05/2021,Mall of Istanbul
8163,I207604,C173035,Female,33,Clothing,1,300.08,Cash,22/09/2021,Metrocity
8164,I322103,C190716,Female,53,Souvenir,5,58.65,Credit Card,17/12/2021,Kanyon
8165,I100541,C155234,Female,65,Souvenir,2,23.46,Cash,10/5/2021,Istinye Park
8166,I237433,C127523,Female,63,Shoes,5,3000.85,Credit Card,17/10/2022,Forum Istanbul
8167,I199223,C580340,Female,59,Clothing,3,900.24,Credit Card,26/04/2021,Istinye Park
8168,I158650,C111767,Male,52,Toys,1,35.84,Cash,5/1/2021,Kanyon
8169,I307157,C146108,Female,23,Clothing,2,600.16,Cash,13/02/2021,Istinye Park
8170,I172298,C393015,Female,28,Cosmetics,1,40.66,Cash,15/08/2021,Mall of Istanbul
8171,I193571,C205483,Male,34,Shoes,2,1200.34,Cash,23/04/2022,Mall of Istanbul
8172,I306191,C130611,Female,35,Souvenir,4,46.92,Credit Card,16/02/2022,Mall of Istanbul
8173,I207257,C902383,Male,69,Clothing,1,300.08,Credit Card,6/4/2022,Mall of Istanbul
8174,I263871,C136222,Female,37,Cosmetics,2,81.32,Cash,10/12/2021,Mall of Istanbul
8175,I144259,C387499,Female,27,Shoes,5,3000.85,Debit Card,19/07/2021,Kanyon
8176,I223552,C100696,Female,39,Shoes,3,1800.51,Debit Card,24/09/2022,Cevahir AVM
8177,I336924,C487386,Female,36,Food & Beverage,5,26.15,Cash,31/12/2021,Metrocity
8178,I309503,C147583,Female,51,Cosmetics,2,81.32,Cash,16/02/2021,Kanyon
8179,I268975,C271820,Male,47,Technology,1,1050.0,Cash,25/03/2021,Kanyon
8180,I295964,C183305,Male,49,Clothing,3,900.24,Cash,17/10/2022,Emaar Square Mall
8181,I190672,C117358,Female,34,Shoes,5,3000.85,Debit Card,28/12/2022,Viaport Outlet
8182,I118858,C195015,Male,34,Clothing,5,1500.4,Credit Card,18/06/2021,Mall of Istanbul
8183,I332990,C160252,Male,53,Clothing,4,1200.32,Credit Card,14/01/2023,Mall of Istanbul
8184,I154445,C223632,Male,45,Food & Beverage,3,15.69,Cash,17/07/2022,Istinye Park
8185,I703740,C213354,Female,36,Food & Beverage,2,10.46,Cash,18/02/2021,Metropol AVM
8186,I261689,C201353,Male,28,Shoes,2,1200.34,Cash,4/12/2022,Zorlu Center
8187,I210212,C764079,Male,47,Technology,1,1050.0,Debit Card,14/09/2021,Mall of Istanbul
8188,I532956,C249054,Female,42,Clothing,5,1500.4,Debit Card,21/04/2021,Istinye Park
8189,I271038,C326705,Female,21,Food & Beverage,1,5.23,Credit Card,18/05/2021,Metrocity
8190,I170743,C172934,Male,33,Shoes,3,1800.51,Cash,3/10/2021,Metrocity
8191,I449958,C128686,Female,58,Clothing,1,300.08,Cash,3/4/2021,Kanyon
8192,I608247,C311718,Female,33,Books,1,15.15,Debit Card,20/11/2022,Emaar Square Mall
8193,I268383,C891670,Female,41,Cosmetics,4,162.64,Cash,28/01/2021,Mall of Istanbul
8194,I183692,C264824,Female,26,Clothing,1,300.08,Cash,15/12/2021,Metrocity
8195,I309681,C333464,Female,50,Shoes,5,3000.85,Cash,31/12/2021,Metrocity
8196,I238814,C554645,Male,64,Clothing,4,1200.32,Cash,23/05/2021,Viaport Outlet
8197,I126100,C325845,Male,22,Shoes,4,2400.68,Debit Card,26/12/2021,Cevahir AVM
8198,I319817,C217645,Female,65,Books,1,15.15,Cash,19/01/2021,Mall of Istanbul
8199,I904415,C210904,Female,27,Clothing,4,1200.32,Cash,30/05/2022,Metrocity
8200,I207870,C208585,Female,33,Shoes,4,2400.68,Credit Card,27/02/2021,Istinye Park
8201,I117653,C116442,Female,23,Books,4,60.6,Credit Card,22/11/2022,Istinye Park
8202,I202687,C172856,Male,56,Cosmetics,5,203.3,Credit Card,11/4/2021,Istinye Park
8203,I298951,C142062,Male,24,Clothing,5,1500.4,Credit Card,13/04/2022,Mall of Istanbul
8204,I609583,C389764,Female,59,Clothing,2,600.16,Cash,6/12/2022,Metrocity
8205,I126878,C245286,Male,24,Clothing,3,900.24,Credit Card,25/12/2022,Kanyon
8206,I112629,C828641,Female,43,Food & Beverage,3,15.69,Credit Card,18/12/2021,Forum Istanbul
8207,I203833,C177024,Female,29,Clothing,2,600.16,Debit Card,25/11/2022,Mall of Istanbul
8208,I866304,C261398,Female,68,Food & Beverage,1,5.23,Cash,1/11/2022,Forum Istanbul
8209,I275749,C146106,Female,53,Cosmetics,5,203.3,Credit Card,31/01/2022,Mall of Istanbul
8210,I319891,C294190,Male,27,Food & Beverage,4,20.92,Debit Card,8/3/2021,Zorlu Center
8211,I127914,C183278,Female,63,Shoes,1,600.17,Debit Card,13/01/2021,Kanyon
8212,I155860,C182823,Female,64,Clothing,5,1500.4,Cash,24/03/2021,Mall of Istanbul
8213,I170168,C192236,Male,34,Clothing,1,300.08,Cash,17/04/2021,Metropol AVM
8214,I334787,C203336,Male,36,Clothing,2,600.16,Credit Card,28/10/2021,Zorlu Center
8215,I725839,C316427,Female,68,Cosmetics,2,81.32,Debit Card,31/12/2022,Emaar Square Mall
8216,I119593,C194054,Female,55,Clothing,4,1200.32,Cash,2/12/2021,Kanyon
8217,I467455,C283822,Female,58,Clothing,2,600.16,Credit Card,15/12/2022,Zorlu Center
8218,I312019,C394608,Female,26,Toys,3,107.52,Debit Card,12/2/2021,Mall of Istanbul
8219,I307225,C199448,Female,52,Clothing,1,300.08,Cash,4/7/2021,Istinye Park
8220,I302293,C546437,Male,40,Souvenir,2,23.46,Credit Card,10/7/2021,Zorlu Center
8221,I209660,C540308,Male,43,Toys,5,179.2,Cash,13/08/2022,Emaar Square Mall
8222,I101901,C241557,Male,53,Food & Beverage,4,20.92,Cash,27/04/2021,Istinye Park
8223,I186059,C223013,Female,68,Food & Beverage,5,26.15,Cash,16/12/2021,Kanyon
8224,I173286,C353280,Female,22,Clothing,1,300.08,Debit Card,14/06/2021,Forum Istanbul
8225,I163719,C351228,Female,50,Toys,1,35.84,Debit Card,5/10/2022,Mall of Istanbul
8226,I179001,C295730,Male,37,Souvenir,5,58.65,Credit Card,7/12/2022,Metrocity
8227,I167895,C218379,Male,30,Cosmetics,4,162.64,Cash,16/02/2023,Cevahir AVM
8228,I533529,C267700,Male,43,Cosmetics,2,81.32,Credit Card,10/6/2021,Metrocity
8229,I244995,C337371,Male,39,Clothing,3,900.24,Debit Card,4/10/2022,Metrocity
8230,I288143,C178863,Female,54,Cosmetics,4,162.64,Cash,9/4/2021,Emaar Square Mall
8231,I352192,C865061,Male,60,Souvenir,1,11.73,Credit Card,13/11/2022,Metrocity
8232,I185402,C121593,Male,28,Shoes,3,1800.51,Cash,22/03/2021,Kanyon
8233,I251177,C284424,Male,23,Clothing,3,900.24,Credit Card,7/1/2022,Metrocity
8234,I987120,C235350,Female,50,Shoes,5,3000.85,Cash,21/02/2021,Kanyon
8235,I245496,C126670,Male,41,Food & Beverage,1,5.23,Cash,9/9/2022,Mall of Istanbul
8236,I157494,C817494,Female,55,Technology,5,5250.0,Credit Card,2/5/2022,Metrocity
8237,I242774,C133392,Female,18,Toys,5,179.2,Debit Card,12/7/2022,Metropol AVM
8238,I146236,C325458,Male,33,Books,1,15.15,Debit Card,27/08/2021,Zorlu Center
8239,I193314,C287606,Female,68,Food & Beverage,5,26.15,Cash,31/05/2022,Forum Istanbul
8240,I248778,C310541,Male,56,Cosmetics,4,162.64,Debit Card,24/08/2022,Mall of Istanbul
8241,I296824,C312158,Male,26,Cosmetics,5,203.3,Cash,9/4/2022,Forum Istanbul
8242,I545896,C171752,Male,56,Clothing,4,1200.32,Cash,2/9/2021,Metropol AVM
8243,I167536,C232657,Female,38,Clothing,5,1500.4,Credit Card,16/05/2021,Kanyon
8244,I330904,C585675,Female,54,Cosmetics,4,162.64,Cash,10/3/2022,Kanyon
8245,I965366,C154697,Male,59,Souvenir,3,35.19,Cash,17/12/2022,Mall of Istanbul
8246,I181616,C214454,Female,39,Clothing,2,600.16,Credit Card,27/02/2023,Viaport Outlet
8247,I737066,C226270,Female,55,Cosmetics,3,121.98,Cash,15/09/2021,Mall of Istanbul
8248,I303944,C205746,Female,29,Clothing,1,300.08,Cash,20/05/2021,Mall of Istanbul
8249,I856793,C243675,Male,44,Souvenir,2,23.46,Cash,3/6/2022,Forum Istanbul
8250,I118851,C226136,Female,39,Clothing,2,600.16,Credit Card,2/3/2021,Kanyon
8251,I237669,C323827,Male,21,Food & Beverage,4,20.92,Cash,9/6/2022,Viaport Outlet
8252,I243395,C181884,Female,55,Cosmetics,2,81.32,Debit Card,30/06/2022,Istinye Park
8253,I183240,C337325,Male,48,Cosmetics,4,162.64,Debit Card,3/5/2022,Metrocity
8254,I214711,C726032,Female,27,Clothing,2,600.16,Debit Card,8/7/2021,Kanyon
8255,I164148,C127517,Female,25,Cosmetics,3,121.98,Cash,16/04/2022,Istinye Park
8256,I263340,C111592,Female,25,Cosmetics,4,162.64,Credit Card,13/10/2022,Metrocity
8257,I257612,C846363,Male,31,Technology,5,5250.0,Credit Card,26/09/2022,Mall of Istanbul
8258,I239902,C141132,Male,63,Clothing,3,900.24,Credit Card,9/11/2021,Zorlu Center
8259,I184579,C324441,Female,68,Food & Beverage,1,5.23,Credit Card,14/05/2022,Mall of Istanbul
8260,I254977,C266825,Female,64,Clothing,3,900.24,Cash,23/04/2022,Metrocity
8261,I191855,C207374,Female,38,Clothing,1,300.08,Cash,27/07/2021,Mall of Istanbul
8262,I131665,C161870,Female,65,Toys,5,179.2,Cash,6/4/2021,Mall of Istanbul
8263,I231897,C242298,Female,26,Clothing,1,300.08,Credit Card,6/6/2021,Mall of Istanbul
8264,I326900,C249325,Male,58,Technology,4,4200.0,Credit Card,13/09/2022,Emaar Square Mall
8265,I208213,C213777,Female,35,Cosmetics,4,162.64,Debit Card,26/07/2022,Mall of Istanbul
8266,I211556,C323277,Female,52,Shoes,3,1800.51,Cash,7/2/2023,Mall of Istanbul
8267,I158453,C235951,Female,49,Food & Beverage,5,26.15,Credit Card,8/9/2021,Kanyon
8268,I267679,C156727,Female,55,Clothing,5,1500.4,Credit Card,6/2/2021,Kanyon
8269,I335389,C226787,Female,43,Shoes,2,1200.34,Credit Card,20/07/2021,Kanyon
8270,I183088,C186948,Female,22,Food & Beverage,5,26.15,Credit Card,2/1/2021,Istinye Park
8271,I276837,C248491,Female,34,Cosmetics,4,162.64,Cash,28/01/2022,Istinye Park
8272,I304204,C286647,Male,38,Books,1,15.15,Cash,25/07/2021,Emaar Square Mall
8273,I580058,C135377,Female,62,Souvenir,2,23.46,Cash,19/03/2021,Cevahir AVM
8274,I111917,C870551,Female,51,Clothing,3,900.24,Credit Card,27/01/2022,Metrocity
8275,I651209,C408144,Female,22,Souvenir,3,35.19,Debit Card,7/9/2021,Mall of Istanbul
8276,I184156,C622176,Female,46,Cosmetics,1,40.66,Credit Card,24/06/2021,Mall of Istanbul
8277,I855156,C120536,Female,45,Toys,3,107.52,Credit Card,2/6/2021,Kanyon
8278,I113134,C169370,Male,31,Clothing,5,1500.4,Cash,1/1/2023,Istinye Park
8279,I212987,C343336,Male,33,Clothing,1,300.08,Credit Card,23/07/2022,Zorlu Center
8280,I334865,C389306,Female,48,Cosmetics,3,121.98,Credit Card,27/06/2022,Mall of Istanbul
8281,I312496,C333121,Female,53,Cosmetics,4,162.64,Credit Card,15/02/2023,Kanyon
8282,I661172,C199109,Female,41,Books,5,75.75,Credit Card,30/01/2023,Istinye Park
8283,I132739,C985598,Male,40,Technology,3,3150.0,Cash,21/05/2021,Metrocity
8284,I166177,C247033,Female,32,Shoes,5,3000.85,Cash,26/08/2021,Cevahir AVM
8285,I454864,C138578,Male,45,Books,1,15.15,Cash,13/03/2021,Mall of Istanbul
8286,I269257,C145255,Male,39,Souvenir,3,35.19,Credit Card,24/08/2022,Metropol AVM
8287,I312448,C478613,Female,25,Clothing,2,600.16,Cash,17/07/2021,Forum Istanbul
8288,I194869,C617846,Female,64,Cosmetics,2,81.32,Cash,19/12/2022,Metropol AVM
8289,I110309,C215722,Male,49,Clothing,2,600.16,Debit Card,23/01/2023,Mall of Istanbul
8290,I264666,C721994,Male,54,Clothing,1,300.08,Credit Card,19/01/2022,Mall of Istanbul
8291,I262617,C285964,Female,27,Toys,5,179.2,Cash,6/9/2021,Metropol AVM
8292,I102990,C296573,Male,22,Shoes,5,3000.85,Credit Card,20/07/2022,Kanyon
8293,I323783,C277142,Female,46,Technology,1,1050.0,Cash,14/03/2021,Viaport Outlet
8294,I797502,C282359,Female,43,Clothing,4,1200.32,Cash,20/07/2021,Kanyon
8295,I731258,C481101,Female,41,Food & Beverage,4,20.92,Cash,23/04/2022,Kanyon
8296,I294291,C269696,Male,65,Cosmetics,5,203.3,Cash,23/01/2023,Zorlu Center
8297,I237508,C582445,Female,35,Cosmetics,2,81.32,Debit Card,21/01/2023,Istinye Park
8298,I681382,C317817,Female,28,Cosmetics,3,121.98,Credit Card,7/9/2022,Zorlu Center
8299,I161686,C229763,Male,23,Clothing,2,600.16,Debit Card,6/12/2022,Zorlu Center
8300,I147796,C578833,Female,58,Clothing,3,900.24,Debit Card,27/07/2022,Metrocity
8301,I145501,C191511,Male,48,Toys,4,143.36,Credit Card,17/01/2023,Mall of Istanbul
8302,I239292,C271988,Female,48,Clothing,4,1200.32,Credit Card,10/5/2021,Mall of Istanbul
8303,I178044,C170690,Female,52,Food & Beverage,5,26.15,Credit Card,17/03/2021,Metrocity
8304,I199562,C243468,Male,60,Shoes,4,2400.68,Cash,6/2/2022,Kanyon
8305,I113453,C134298,Female,40,Cosmetics,1,40.66,Credit Card,5/2/2021,Kanyon
8306,I154146,C203136,Male,36,Toys,1,35.84,Debit Card,24/01/2021,Forum Istanbul
8307,I100593,C240318,Male,23,Technology,2,2100.0,Cash,11/6/2021,Mall of Istanbul
8308,I129119,C124613,Female,54,Shoes,2,1200.34,Cash,2/1/2021,Metrocity
8309,I236908,C160141,Male,40,Clothing,4,1200.32,Cash,1/12/2021,Istinye Park
8310,I170887,C144621,Male,22,Clothing,2,600.16,Credit Card,11/8/2022,Mall of Istanbul
8311,I233787,C237125,Male,59,Food & Beverage,2,10.46,Credit Card,26/02/2022,Mall of Istanbul
8312,I174574,C159040,Male,55,Food & Beverage,5,26.15,Credit Card,11/1/2022,Metrocity
8313,I726283,C196753,Male,50,Clothing,4,1200.32,Credit Card,30/04/2022,Emaar Square Mall
8314,I267683,C313858,Female,22,Food & Beverage,3,15.69,Debit Card,5/1/2021,Kanyon
8315,I259692,C200252,Male,68,Food & Beverage,3,15.69,Credit Card,26/12/2021,Mall of Istanbul
8316,I376269,C472297,Female,20,Technology,5,5250.0,Credit Card,19/06/2021,Metrocity
8317,I304306,C631165,Female,67,Clothing,4,1200.32,Cash,23/06/2021,Kanyon
8318,I150212,C307193,Female,33,Cosmetics,5,203.3,Cash,28/04/2021,Metrocity
8319,I125339,C180499,Male,35,Toys,5,179.2,Cash,19/04/2022,Metropol AVM
8320,I258816,C155994,Female,31,Clothing,4,1200.32,Cash,23/01/2023,Mall of Istanbul
8321,I318619,C171757,Female,42,Clothing,4,1200.32,Credit Card,8/3/2023,Metrocity
8322,I334494,C272052,Female,58,Clothing,5,1500.4,Cash,22/05/2022,Emaar Square Mall
8323,I827766,C920939,Female,40,Cosmetics,1,40.66,Cash,4/9/2021,Emaar Square Mall
8324,I305131,C137080,Female,52,Clothing,5,1500.4,Cash,5/4/2022,Kanyon
8325,I570285,C433838,Female,67,Clothing,5,1500.4,Cash,7/12/2022,Mall of Istanbul
8326,I212591,C790579,Male,23,Food & Beverage,1,5.23,Debit Card,4/8/2022,Metropol AVM
8327,I328428,C245653,Female,68,Toys,2,71.68,Credit Card,2/1/2022,Mall of Istanbul
8328,I170468,C319241,Male,45,Cosmetics,2,81.32,Cash,15/06/2021,Mall of Istanbul
8329,I257335,C720047,Male,20,Cosmetics,1,40.66,Cash,9/4/2022,Kanyon
8330,I154285,C108268,Male,62,Food & Beverage,4,20.92,Cash,26/09/2021,Forum Istanbul
8331,I269344,C254369,Female,33,Shoes,4,2400.68,Cash,22/10/2022,Kanyon
8332,I208490,C182951,Male,65,Books,3,45.45,Cash,13/02/2022,Kanyon
8333,I219904,C326307,Female,18,Souvenir,2,23.46,Credit Card,23/01/2022,Metropol AVM
8334,I182483,C321197,Female,36,Shoes,5,3000.85,Credit Card,11/9/2022,Mall of Istanbul
8335,I105770,C254665,Male,55,Clothing,3,900.24,Cash,5/11/2022,Mall of Istanbul
8336,I237083,C194298,Female,29,Technology,5,5250.0,Debit Card,24/06/2021,Metrocity
8337,I116606,C450793,Female,40,Souvenir,4,46.92,Credit Card,18/08/2022,Mall of Istanbul
8338,I250629,C280444,Female,24,Cosmetics,3,121.98,Credit Card,5/1/2021,Mall of Istanbul
8339,I133215,C990802,Female,19,Shoes,3,1800.51,Credit Card,15/03/2021,Istinye Park
8340,I320267,C223906,Male,57,Food & Beverage,4,20.92,Debit Card,27/03/2022,Zorlu Center
8341,I120023,C784227,Male,59,Clothing,3,900.24,Cash,23/05/2021,Metrocity
8342,I537563,C622206,Female,37,Shoes,2,1200.34,Credit Card,14/03/2021,Metrocity
8343,I140109,C111138,Female,52,Clothing,1,300.08,Credit Card,20/03/2022,Metropol AVM
8344,I243117,C304407,Male,59,Food & Beverage,3,15.69,Credit Card,22/09/2021,Emaar Square Mall
8345,I259399,C676484,Female,21,Shoes,1,600.17,Credit Card,15/02/2022,Kanyon
8346,I610479,C256984,Male,32,Toys,5,179.2,Credit Card,27/03/2022,Metrocity
8347,I968259,C244055,Male,66,Clothing,3,900.24,Debit Card,2/2/2022,Metrocity
8348,I349230,C173626,Male,30,Shoes,3,1800.51,Credit Card,8/12/2021,Zorlu Center
8349,I263572,C274551,Female,42,Clothing,3,900.24,Credit Card,18/04/2021,Metrocity
8350,I128993,C126576,Female,55,Shoes,2,1200.34,Debit Card,14/06/2022,Metrocity
8351,I138225,C231341,Female,35,Books,3,45.45,Credit Card,11/8/2021,Mall of Istanbul
8352,I174611,C215600,Female,53,Books,5,75.75,Credit Card,22/03/2021,Emaar Square Mall
8353,I327032,C144745,Female,58,Cosmetics,4,162.64,Cash,29/08/2021,Zorlu Center
8354,I961275,C532175,Male,48,Clothing,2,600.16,Credit Card,27/12/2021,Kanyon
8355,I879426,C230444,Female,26,Food & Beverage,5,26.15,Cash,15/12/2021,Metrocity
8356,I323055,C157033,Male,56,Clothing,1,300.08,Credit Card,14/09/2022,Mall of Istanbul
8357,I154432,C966459,Female,22,Clothing,2,600.16,Cash,5/6/2022,Kanyon
8358,I271500,C189195,Male,62,Food & Beverage,1,5.23,Debit Card,20/12/2021,Metropol AVM
8359,I164527,C999363,Female,45,Food & Beverage,2,10.46,Cash,25/05/2021,Mall of Istanbul
8360,I284806,C858049,Male,24,Shoes,5,3000.85,Credit Card,25/09/2022,Metrocity
8361,I832553,C199941,Male,41,Shoes,4,2400.68,Credit Card,19/08/2022,Forum Istanbul
8362,I271175,C948209,Female,31,Cosmetics,3,121.98,Credit Card,15/02/2022,Istinye Park
8363,I278329,C154566,Female,63,Shoes,2,1200.34,Credit Card,15/01/2021,Kanyon
8364,I632385,C242779,Female,60,Technology,4,4200.0,Cash,21/11/2022,Metrocity
8365,I219724,C248012,Female,52,Clothing,4,1200.32,Credit Card,14/10/2021,Kanyon
8366,I283625,C102587,Female,19,Books,5,75.75,Credit Card,30/06/2022,Istinye Park
8367,I317225,C212632,Male,44,Clothing,2,600.16,Credit Card,15/04/2022,Istinye Park
8368,I199878,C922014,Male,20,Clothing,4,1200.32,Credit Card,21/05/2021,Kanyon
8369,I535226,C312743,Female,41,Food & Beverage,3,15.69,Cash,3/5/2022,Kanyon
8370,I177013,C160464,Female,26,Clothing,4,1200.32,Debit Card,9/6/2022,Mall of Istanbul
8371,I510363,C427543,Female,27,Toys,1,35.84,Cash,8/8/2022,Metrocity
8372,I128387,C318341,Male,46,Clothing,3,900.24,Debit Card,16/04/2021,Mall of Istanbul
8373,I338249,C867848,Male,24,Cosmetics,2,81.32,Credit Card,26/01/2022,Kanyon
8374,I618686,C192290,Female,27,Cosmetics,3,121.98,Credit Card,17/09/2021,Zorlu Center
8375,I184181,C187808,Male,49,Clothing,3,900.24,Debit Card,18/10/2022,Metropol AVM
8376,I263519,C228880,Female,50,Cosmetics,4,162.64,Credit Card,24/07/2022,Istinye Park
8377,I162524,C171691,Male,19,Cosmetics,4,162.64,Cash,15/01/2023,Forum Istanbul
8378,I107703,C283481,Male,51,Clothing,4,1200.32,Credit Card,17/01/2021,Metrocity
8379,I331845,C887674,Male,35,Food & Beverage,4,20.92,Debit Card,28/01/2022,Istinye Park
8380,I252035,C878835,Male,41,Clothing,3,900.24,Credit Card,29/05/2021,Viaport Outlet
8381,I299367,C183826,Female,18,Toys,3,107.52,Credit Card,12/5/2022,Istinye Park
8382,I225873,C982173,Male,30,Toys,3,107.52,Cash,2/7/2021,Emaar Square Mall
8383,I720875,C233003,Female,39,Cosmetics,4,162.64,Cash,30/04/2021,Emaar Square Mall
8384,I173012,C319133,Female,64,Clothing,5,1500.4,Cash,9/8/2021,Kanyon
8385,I210882,C163432,Female,20,Shoes,1,600.17,Cash,13/01/2023,Forum Istanbul
8386,I129272,C127447,Female,44,Clothing,5,1500.4,Cash,26/03/2022,Kanyon
8387,I207545,C291816,Male,50,Food & Beverage,4,20.92,Debit Card,15/09/2022,Cevahir AVM
8388,I211261,C319103,Male,65,Shoes,3,1800.51,Credit Card,8/1/2021,Kanyon
8389,I137946,C339924,Female,30,Cosmetics,5,203.3,Cash,1/10/2021,Metrocity
8390,I128726,C298800,Male,61,Food & Beverage,3,15.69,Cash,30/01/2022,Metrocity
8391,I293705,C315766,Male,35,Technology,3,3150.0,Cash,18/01/2021,Kanyon
8392,I185098,C208564,Female,65,Clothing,2,600.16,Credit Card,8/2/2022,Mall of Istanbul
